StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,MobileDev,Q_TotalDuration,AmazonId,treatment
2021-12-06 00:11:48,2021-12-06 00:11:48,Survey Test,,100,0,True,2021-12-06 00:11:48,R_b9ReSb0FcCbB9zM,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:48,2021-12-06 00:11:48,Survey Test,,100,0,True,2021-12-06 00:11:48,R_bsjDLyAZ95ed6Tk,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:48,2021-12-06 00:11:48,Survey Test,,100,0,True,2021-12-06 00:11:48,R_bg8dxmeYgyzmwqa,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:48,2021-12-06 00:11:48,Survey Test,,100,0,True,2021-12-06 00:11:49,R_1SrVIZJc8RVkXAy,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:49,2021-12-06 00:11:49,Survey Test,,100,0,True,2021-12-06 00:11:49,R_9Hsx4O3jzloDZC6,,,,,32.8594970703125,-117.21240234375,test,,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are significantly less dangerous than the average resident in the US.,Agree,Strongly disagree,I am not a citizen of the United States and cannot vote,Conservative,Independent,Immigrant (foreign born),Master's degree,"Asian or Pacific Islander, not Hispanic/Latino",75,"Over $100,000",Male,Other,Aliquam aenean facilisi! Commodo culpa ligula diam? Nullam. Lacus risus placerat.,0,0,,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-06 00:11:49,2021-12-06 00:11:49,Survey Test,,100,0,True,2021-12-06 00:11:49,R_enU51XDoAB7OK4C,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:49,2021-12-06 00:11:49,Survey Test,,100,0,True,2021-12-06 00:11:49,R_6rQtCBWhcSKPBz0,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:49,2021-12-06 00:11:49,Survey Test,,100,0,True,2021-12-06 00:11:49,R_bQ3XYpxielC4wyW,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:49,2021-12-06 00:11:49,Survey Test,,100,0,True,2021-12-06 00:11:49,R_06VneinWn1KfwHA,,,,,32.8594970703125,-117.21240234375,test,,I agree to participate,Very familiar,The United States should somewhat decrease admissions of refugees and asylum seekers.,My city of residence should resettle somewhat less refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Strongly disagree,Agree,Significantly less likely,Conservative,Independent,Immigrant (foreign born),Technical or occupational certificate,"Asian or Pacific Islander, not Hispanic/Latino",66,"$20,000 to $34,999",Female,"Catholic ",Porta venenatis? Ullamcorper malesuada elementum praesent! Lectus nullam? Convallis egestas.,0,0,,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-06 00:11:49,2021-12-06 00:11:49,Survey Test,,100,0,True,2021-12-06 00:11:49,R_1Zft25hMLR0Milo,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:49,2021-12-06 00:11:49,Survey Test,,100,0,True,2021-12-06 00:11:49,R_esOHPovAWJYKYJg,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:49,2021-12-06 00:11:49,Survey Test,,100,0,True,2021-12-06 00:11:49,R_efAPErZd9Je5x78,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:49,2021-12-06 00:11:49,Survey Test,,100,0,True,2021-12-06 00:11:49,R_0iTCxO2cl8BLymy,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:49,2021-12-06 00:11:49,Survey Test,,100,0,True,2021-12-06 00:11:49,R_b4rA8UO8TeKDFEq,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:49,2021-12-06 00:11:49,Survey Test,,100,0,True,2021-12-06 00:11:49,R_eqCYuHqyWzbAmJE,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:49,2021-12-06 00:11:49,Survey Test,,100,0,True,2021-12-06 00:11:49,R_blqvPIGbWqzmyOO,,,,,32.8594970703125,-117.21240234375,test,,I agree to participate,Somewhat familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are somewhat less dangerous than the average resident in the US.,Strongly disagree,Neither agree nor disagree,I am not a citizen of the United States and cannot vote,Conservative,Republican,"Not an immigrant, but at least one parent is an immigrant",Professional,Hispanic or Latino,51,"$50,000 to $74,999",Non-binary / third gender,Non Traditional,Per molestie orci per pede mattis consequat interdum arcu aliquet blandit volutpat. Vel.,0,0,,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-06 00:11:49,2021-12-06 00:11:50,Survey Test,,100,1,True,2021-12-06 00:11:50,R_eOF0RT7hSliuEg6,,,,,32.8594970703125,-117.21240234375,test,,I agree to participate,Very familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly less refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Neither agree nor disagree,Strongly agree,I am not a citizen of the United States and cannot vote,Conservative,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Other,"White, not Hispanic/Latino",45,"Over $100,000",Male,Other,"Proin, magnis quam velit vel auctor auctor nullam tellus suscipit.",0,1,,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-06 00:11:50,2021-12-06 00:11:50,Survey Test,,100,0,True,2021-12-06 00:11:50,R_88nQd1oVZPOfzHo,,,,,32.8594970703125,-117.21240234375,test,,I agree to participate,Not famiiar,The United States should somewhat decrease admissions of refugees and asylum seekers.,My city of residence should resettle somewhat less refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Neither agree nor disagree,Disagree,Significantly less likely,,Independent,"Not an immigrant, parents and grandparents are not immigrants",Professional,"White, not Hispanic/Latino",21,"Less than $20,000",Female,Buddhist,Vulputate rutrum ab! Arcu venenatis. Natoque atque dictumst suspendisse tincidunt enim nullam justo.,0,0,,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-06 00:11:50,2021-12-06 00:11:50,Survey Test,,100,0,True,2021-12-06 00:11:50,R_886i7RGNRGMf2Bg,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:50,2021-12-06 00:11:50,Survey Test,,100,0,True,2021-12-06 00:11:50,R_0wArUx9fm9Klp6C,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:50,2021-12-06 00:11:50,Survey Test,,100,0,True,2021-12-06 00:11:50,R_etEBJZUq0kdB6Zg,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:50,2021-12-06 00:11:50,Survey Test,,100,0,True,2021-12-06 00:11:50,R_bNPcl0VUIDW5CES,,,,,32.8594970703125,-117.21240234375,test,,I agree to participate,Not famiiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle significantly less refugees and asylum seekers.,Refugees/asylum seekers are significantly less dangerous than the average resident in the US.,Strongly disagree,Disagree,No change,Decline to answer,Other,"Not an immigrant, parents and grandparents are not immigrants",Professional,"Asian or Pacific Islander, not Hispanic/Latino",74,"$35,000 to $49,999",Prefer not to say,Secular,Ultricies quam consequat volutpat. Iaculis risus! Amet cras lorem a magna sapien per.,0,0,,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-06 00:11:50,2021-12-06 00:11:50,Survey Test,,100,0,True,2021-12-06 00:11:50,R_a4TweUqy3algG8K,,,,,32.8594970703125,-117.21240234375,test,,I agree to participate,Not famiiar,The United States should greatly decrease admissions of refugees and asylum seekers.,My city of residence should resettle somewhat less refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Agree,Agree,Significantly less likely,,Other,Immigrant (foreign born),Associate degree,"Asian or Pacific Islander, not Hispanic/Latino",47,"Less than $20,000",Female,Protestant,"Fermentum aliquet lorem. Lacus turpis augue facilisi, donec temporibus porttitor eleifend vehicula. Vulputate aliquet.",0,0,,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-06 00:11:50,2021-12-06 00:11:50,Survey Test,,100,0,True,2021-12-06 00:11:50,R_7U2PE2wXtrirUDs,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:50,2021-12-06 00:11:50,Survey Test,,100,0,True,2021-12-06 00:11:50,R_7PXGIjopex0FukK,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:50,2021-12-06 00:11:50,Survey Test,,100,0,True,2021-12-06 00:11:50,R_9YUoEzSBOsj4rBA,,,,,32.8594970703125,-117.21240234375,test,,I do not agree to participate,,,,,,,,,,,,,,,,,,0,0,,
2021-12-06 00:11:50,2021-12-06 00:11:50,Survey Test,,100,0,True,2021-12-06 00:11:50,R_8kTxMMs1VosVnsW,,,,,32.8594970703125,-117.21240234375,test,,I agree to participate,Very familiar,The United States should somewhat decrease admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Disagree,Agree,More likely,Very Liberal,Independent,"Not an immigrant, parents are not immigrants, but at least one grandparent is an immigrant",Bachelor's degree,"Asian or Pacific Islander, not Hispanic/Latino",50,"Over $100,000",Prefer not to say,"Catholic ",Lorem ullamcorper leo dolor tempor vivamus platea laoreet erat. Curabitur arcu eleifend placerat nec.,0,0,,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-06 00:11:50,2021-12-06 00:11:51,Survey Test,,100,1,True,2021-12-06 00:11:51,R_1ZhMaDulihZT3FA,,,,,32.8594970703125,-117.21240234375,test,,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly less refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Agree,Strongly disagree,No change,Moderate,Republican,"Not an immigrant, parents and grandparents are not immigrants",Professional,Other,92,"$75,000 to $99,999",Non-binary / third gender,Agnostic,Magnis sagittis mattis. Suscipit a fusce tincidunt dapibus elit! Pharetra.,0,1,,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-06 00:11:51,2021-12-06 00:11:51,Survey Test,,100,0,True,2021-12-06 00:11:51,R_0VQjxo5VCJUT7V4,,,,,32.8594970703125,-117.21240234375,test,,I agree to participate,Not famiiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly less refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Neither agree nor disagree,Strongly disagree,More likely,Conservative,Democratic,"Not an immigrant, but at least one parent is an immigrant",High school or equivalent,"White, not Hispanic/Latino",98,"Over $100,000",Non-binary / third gender,Atheist,Volutpat accusamus vivamus vitae arcu facilisis? Tincidunt convallis dui! Posuere. Wisi molestie.,0,0,,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
